postUrl,profileUrl,pubDate,headline,description,username
https://www.instagram.com/p/C1Ak6IRyGTD/,https://www.instagram.com/lyncvan,2023-12-18T21:13:01.000Z,,"Tiny voices, big gratitude! Our little ones from LLH Sunday 123 had a lot to share with our amazing LYNC StepUp Volunteers. Their words, filled with joy and appreciation, echo the impact of kindness. ?? #LittleVoicesBigThanks #LYNCStepUp #CommunityLove #lyncvan #stepup #lyncstories	lyncvanhttps://www.instagram.com/p/C0-fN_BrXJi/	https://www.instagram.com/lyncvan	2023-12-18T01:44:10.000Z		Grateful for the heart and dedication of our amazing team leaders, the backbone of our Sundays StepUp Program. ?? Your dedication and passion light up our mission every week. Thank you, volunteers, for making it all possible! ?? #TeamLeaders #VolunteerAppreciation #sundayheroes #stepup #volunteers	lyncvan					https://www.instagram.com/p/C2V2__uvR9G/	https://www.instagram.com/mpc_ubc	2024-01-21T00:05:24.000Z		AUDIO JOUST 2 ?? Just a heads up, the MPC is doing a re-run of the infamous Audio Joust online from Jan 25th to Jan 28th ??! This will involve using pre-selected samples to make a short track (~2 minutes long), winner gets clout and the opportunity to pick the next sample. ?? Get your templates ready folks! ???	mpc_ubchttps://www.instagram.com/p/C2Qr48vP5Q8/	https://www.instagram.com/mpc_ubc	2024-01-18T23:52:07.000Z		Elevate your musical journey! ?? The SSN is back, and we’re ready to pair you with your musical kindred spirits to craft an ORIGINAL masterpiece from scratch. ??? Don’t miss out – sign up now! ?? Listen to some awesome creations from past students on our Spotify playlist! ???? [Link in bio] Whether you’re a seasoned pro or just starting, all skill levels are welcome. Form closes on January 24, so secure your spot today and let the creative sparks fly! ???? #SSNMusicCollab #CreateWithUs #MusicalConnections #CreativeCollaboration #MusicalJourney #ubc #ubclife #universityofbritishcolumbia #ubcmpc #ubcmusicproductionclub #ubcclubs #ubcams #amsclubs #musicproducer #mixing #mixengineer	mpc_ubchttps://www.instagram.com/p/C168j1kLtZx/	https://www.instagram.com/mpc_ubc	2024-01-10T13:14:29.000Z		?? MPC x St. Regis Lesson 2 ?? ????? Join us and the students of St. Regis Secondary School in a series of lectures to help them (and you!) go from beginner to pro. ????? ?? This lesson? Navigating REAPER, a low-cost industry-level DAW, hosted by Alerik! ?? Lesson takes place today (January 10th, 2024) from 5:30pm to 7:00pm at Ponderosa Commons North: Oak/Cedar House (PCN), Room 1009. Show up for an interactive lesson, a good crowd, and a relaxing time! ?? Also, feel free to attend future ?? MPC x St. Regis lessons for a structured and linear way to learn everything you need to know about music production, see ya there! ?? ?? #CreativeCollaboration #MusicalJourney #ubc #ubclife #universityofbritishcolumbia #ubcmpc #ubcmusicproductionclub #ubcclubs #ubcams #amsclubs #musicproducer #mixing #mixengineer	mpc_ubchttps://www.instagram.com/p/C12FrdrLf6B/	https://www.instagram.com/mpc_ubc	2024-01-08T15:58:18.000Z		?? Exciting news! The SSN is gearing up for another round, and we want YOU to be part of the creative journey! ??? Fill up the form by January 24th to join the musical adventure. ?? Dive into the vibes with some awesome creations from past students on our Spotify playlist! ???? [Link in bio] https://open.spotify.com/playlist/2C9bPfrKD7m3YepDiBXsvh?si=12fb7fca879141a6 ?? Ready to craft your own masterpiece from scratch? Join a talented group of musicians by applying – no membership required! ???? All skillsets and levels are welcome. Let’s create something magical together! ?? #SSNMusic #CreativeCollaboration #MusicalJourney #ubc #ubclife #universityofbritishcolumbia #ubcmpc #ubcmusicproductionclub #ubcclubs #ubcams #amsclubs #musicproducer #mixing #mixengineer	mpc_ubchttps://www.instagram.com/p/C11-l6XLaXz/	https://www.instagram.com/mpc_ubc	2024-01-08T14:56:03.000Z		SSN NOW OPEN ??Hey everyone! The Song Starters Network (SSN) is back to help y'all form collaborative groups, complete songs, and get them heard! Fill out the short form (linked in bio) by the 24th of January to participate and see below to learn more! ???? https://ca.cglink.me/2fM/s50912 Here’s a rough timeline for this term: ?? Approximate Timeline: Jan 24: SSN Entry form closes Jan 30: Groupings announced Feb 6: Introductory meetings April 1st: Submit finished song April 7th: CiTR Radio show April 16th: SSN Wrap Party If you've got some free time this term, consider applying, it only takes 2 minutes. If you have questions, email ssn.ubc@gmail.com or just shoot me a message! #SSNMusic #CreativeCollaboration #MusicalJourney #UBC #UBCLife #UniversityOfBritishColumbia #UBCMPC #UBCMusicProductionClub #UBCclubs #UBCAMS #AMSclubs #MusicProducer #Mixing #MixEngineer	mpc_ubchttps://www.instagram.com/p/C1tlottuX0L/	https://www.instagram.com/mpc_ubc	2024-01-05T08:44:03.000Z		?? The Song Starters Network (SSN) is back to help y'all form collaborative groups, complete songs, and get them heard! ??? We want YOU to join us on this creative journey through the SSN signup form, opening on January 8 – mark your calendars, it only takes 2 minutes to fill out! ?? Immerse yourself in the vibes of past student creations on our Spotify playlist! ???? [Link in bio] https://open.spotify.com/playlist/2C9bPfrKD7m3YepDiBXsvh?si=12fb7fca879141a6 ?? What’s the SSN? A chance to craft your own masterpiece from scratch! ???? Join a talented group of musicians by applying – no membership required! All skill sets and levels are welcome. ?? #SSNMusic #CreativeCollaboration #MusicalJourney #UBC #UBCLife #UniversityOfBritishColumbia #UBCMPC #UBCMusicProductionClub #UBCclubs #UBCAMS #AMSclubs #MusicProducer #Mixing #MixEngineer	mpc_ubchttps://www.instagram.com/p/C1BfN2CuXiQ/	https://www.instagram.com/mpc_ubc	2023-12-19T05:41:22.000Z		MISSED THE SHOW? ?? For those that missed the last episode of the SSN Radio Show (December 11, 2023 11am-12pm), listen to the recording linked in-bio! ?? I'd like to thank the SSN and everyone that submitted for all the fantastic music! The songs that requested to be published will be submitted before the end of the week; I'll link them on Spotify when they're up. Until then, here's a track list: 1. SSN Theme Song - C4 and MPC 2. No Surprises - Louis & Jedd 3. Memoriams - Krishna Garcha, Mitchell Larson, & Connor Quinton 4. That New Music - MATTIAS & JB 5. The Ripple Effect - Nanami, Owen & Louis 6. dont hang ur knits - kidlucky & cooked sushi 7. Spirit of Hope - Kirbeats 8. All That I Am - Cariboo Coast & Owen Powers 9. Carmel By The Sea (The One To Love You) - Cariboo Coast & Owen Powers 10. Santa Baby - NRINI 11. Space Worm - PASTANOVA 12. Superstar - C4 and MPC	mpc_ubchttps://www.instagram.com/p/C09cARqLJ7V/	https://www.instagram.com/mpc_ubc	2023-12-17T15:56:21.000Z		TALENT SHOW APPLICATIONS ?? Calling all musical performers! The @ubc.crc is scouting for their annual talent show SupaSkillz, taking place Jan 13th! Auditions are open until Dec. 23rd, apply through the link on their Instagram page! ?? Performances of any kind are welcome and there are prizes for the best acts. Show off your talent and apply today!	mpc_ubchttps://www.instagram.com/p/C0iwZIxO4jn/	https://www.instagram.com/mpc_ubc	2023-12-07T07:15:00.000Z		?? Exciting news! ?? The SSN Radio Show taking place on December 11th from 11am to 12pm (101.9 FM CiTR), and we want YOUR music to be featured! but in the meantime, get those SSN song submissions in by December 7th. ????? Can't wait to showcase the incredible talent in our community! We also welcome non-SSN submissions too! Use the form in our bio to share your tunes and let's make this radio show a celebration of the wonderful music we’ve created together! #ssn #radioshow #mpc #musicproduction #ubc #ubclife #universityofbritishcolumbia #ubcmpc #ubcmusicproductionclub #ubcclubs #ubcams #amsclubs #musicproducer #mixing #mixengineer	mpc_ubchttps://www.instagram.com/p/Cz-1rL9uKK_/	https://www.instagram.com/mpc_ubc	2023-11-23T08:28:30.000Z		?? Ready to make some musical magic? Join us at the Nest in room 2506 this Tuesday, Nov 28 for a jam session like no other! ?? Bring your gear and let's create unforgettable tunes together. Bring your guitars, microphones and everything in between and let's create wonderful music together! #JamSession #MusicMakers #BringTheBeat #MusicProduction #ubc #ubclife #universityofbritishcolumbia #ubcmpc #ubcmusicproductionclub #ubcclubs #ubcams #amsclubs #musicproducer #mixing #mixengineer	mpc_ubchttps://www.instagram.com/p/CxoP1TDyW70/	https://www.instagram.com/amspaintclub	2023-09-25T20:51:45.000Z		Hello everyone, We will start hosting our weekly art sessions this week! Attendence will be members only which you can buy membership at the art sessions with cash or card (on showpass). Membership fee: $10 OR $15 with an art kit Drop-in fee: $2 WHERE: NEST 4302D WHEN: Tuesdays: 4-6pm Thursdays: 3:30 - 5:30pm Fridays: 3-6pm See you soon!	amspaintclubhttps://www.instagram.com/p/C1xiwpgSWOh/	https://www.instagram.com/amspaintclub	2024-01-06T21:35:53.000Z		Hello Everyone! For the upcoming term (January to April 2024), we are looking to hire new executives for our team! The main position we are asking for is Art Session Supervisor.      - This just requires being present at at least 1 art session a week. (We do not have a set schedule for this term yet)      - Locking and unlocking the club door.      - Selling memberships      - Cleaning up Our second position is Vice President.   Duties include:      - Communications (Emails and DMs)      - Art session supervision      - Collaboratively planning events with other        execs We prefer people who have been to at least one of our club events/art sessions in the past year. To apply send an email to amspaintclub@gmail.com with (1) your name, (2) The position you are interested in, and (3) your general availability. There is no deadline but ideally apply by Saturday the 12th. Thank you so much and we look forward to a great term ahead!	amspaintclubhttps://www.instagram.com/p/C0LbKs5uEZ1/	https://www.instagram.com/amspaintclub	2023-11-28T05:47:00.000Z		Sessions for November 28th and 30th are cancelled. We apologize for any inconvenience. See you on Friday!	amspaintclubhttps://www.instagram.com/p/Czua8WoviIL/	https://www.instagram.com/amspaintclub	2023-11-16T23:27:04.000Z		Hello everyone! Quick update to the event. After prioritizing members, we are opening it up to everyone. You do not need a membership to join. Please RSVP in our DMs with your name to to reserve a spot as we have limited capacity. Thank you and see you soon!!!	amspaintclubhttps://www.instagram.com/p/CzsPDclraVQ/	https://www.instagram.com/amspaintclub	2023-11-16T03:04:42.000Z		Hey everyone, thank you for waiting so patiently! We will be hosting the Tote Bag Painting Event on Nov 17th! Come and join us to design your own tote bag :) There are only 30 spots available so RSVP quick! How to sign up: Members can DM us with your full name to reserve a spot. Non-members will be able to signup on showpass soon! If you have already reserved a spot and can no longer come to the event, please DM us to let us know. Location: NEST RM2306/2309 Date: Nov 17th Time: 5:30pm - 7:00pm EVENT IS FREE FOR MEMBERS AND NON-MEMBERS. Supplies will be provided to you at the event and snacks too!	amspaintclubhttps://www.instagram.com/p/Czac8q-LBSM/	https://www.instagram.com/amspaintclub	2023-11-09T05:19:47.000Z		Hey everyone! Unfortunately we will have to postpone our tote bag event to a later date. Make sure to check our Instagram on further updates about the event. We are sorry for any inconvenienced caused!	amspaintclubhttps://www.instagram.com/p/CzVBLCJrZnI/	https://www.instagram.com/amspaintclub	2023-11-07T02:40:52.000Z		Hi everyone! Unfortunately, we’re gotta cancel our regular art session tomorrow. We’re sorry for the inconvenience??	amspaintclubhttps://www.instagram.com/p/CzUcRvPS7HM/	https://www.instagram.com/amspaintclub	2023-11-06T21:18:28.000Z		Hey everyone! We will be hosting a Tote Bag Painting Event on Nov 10th! Come and join us to design your own tote bag :) There are only 30 spots available so RSVP quick! How to sign up: - Members can DM us with your full name to reserve a spot. - Non-members will be able to signup on showpass soon! If you have already reserved a spot and can no longer come to the event, please DM us to let us know. Location: NEST RM2504 Date: Nov 10th Time: 5:30pm - 7:00pm EVENT IS FREE FOR MEMBERS AND NON-MEMBERS. Supplies will be provided to you at the event and snacks too!	amspaintclub",
https://www.instagram.com/p/CyzgvjNLpSe/,https://www.instagram.com/amspaintclub,2023-10-25T02:22:33.000Z,,"Hello everyone! We will be hosting our second oil painting workshop on November 1st! It is beginner friendly and you will learn the basics of oil painting. We have a limited number of seats available so we will only be allowing 18 people. How to sign up: - If you are a MEMBER, message (DM) us with your full name. - If you are a NON-MEMBER, you will be able to sign up on Showpass in a couple of days. WHERE: Nest room 2506 WHEN: 6-8 pm Wednesday Nov 1st p.s. it’s free for both members and non-members! See you soon!",amspaintclub
https://www.instagram.com/p/CykRhOqsAbk/,https://www.instagram.com/amspaintclub,2023-10-19T04:20:55.000Z,,Hello everyone! This Friday we will be hosting out first oil painting workshop! Where you will learn the basics of oil painting. We have a limited number of openings available so we will only be allowing 18 people. If you are interested please sign up by getting a free ticket on our showpass (link in bio). WHERE: NEST room 2309 WHEN: 3-5 pm Friday October 20th P.S. We will still be hosting our regular art sessions at the same time!!!! See you soon!,amspaintclub
https://www.instagram.com/p/C0LKBT4L-TB/,https://www.instagram.com/ams.rave.club,2023-11-28T03:18:02.000Z,,Hello Ravers! ?? Illusion Awaits! ?? Counting down to Dec 2nd - It’s almost here! ???3 hours of techno bliss from 7:30 PM - 10:30 PM. ?? At 2601 Performance Theatre (Inside the Nest Egg). ??? RSVP Now (link in bio) - [ ] Members: Free ?? - [ ] Non-members: Just $5. ?? Win Tickets & Merch Enter TODAY for a chance to win 2 free tickets and exclusive merch! Can’t wait to see you! Cheers & Get Ready to Groove! Video by @islamfarihaa_ • • • • • • #illusion #amsraveclub #techno #techhouse #rave #ubcvancouver #ubc #destress #community #amsevents #plur,ams.rave.club
https://www.instagram.com/p/C0DXl42rhgY/,https://www.instagram.com/ams.rave.club,2023-11-25T02:41:50.000Z,,"????? GIVEAWAY ALERT! ????? ? TWO lucky winners will receive: • 2 tickets each to the techno night ""Illusion"". ???? • Exclusive ARC t-shirt Merchandise to gear up in style! ?? How to Enter? 1?? Tag your rave buddies in the comments - the more, the merrier! (Unlimited entries ??) 2?? Share this post on your story & don't forget to mention us @ams.rave.club ?? 3?? Make sure you're following @ams.rave.club (we'll check ??) Mark the Date! ??? ?? Winners will be announced on November 28th. Stay tuned! Let the tagging begin and may the most enthusiastic ravers win! ???? [Note: Ensure your Instagram profile is public so we can see your entries!] By @anyaaameen",ams.rave.club
https://www.instagram.com/p/Cz2ReamJC42/,https://www.instagram.com/ams.rave.club,2023-11-20T00:38:16.000Z,,"Happy Sunday Ravers! ?? AMS Rave Club Presents: Illusion When: December 2, 2023, from 7:30 PM to 10:30 PM Where: UBC , 2601 Performance Theatre (inside Nest Egg) ?? Finding Us: Lost? No sweat! Hit us up on Instagram and we'll guide you within 20 minutes. ??? Entry: Members: Free (as always!) Non-members: Just a $5 entry fee. RSVP: Don't forget to reserve your spot via the linktree link in our bio. ?? Pre-Party Reminder: Wanna start the fun early? Cool, but please enjoy your pregame snacks and sips outside the venue. ?? DJ Lineup: Three DJ Spots Open! Show Your Skills: Fill out the DJ signup form (check our bio!) with a 30-minute video of you rocking the decks. Video Specs: Length: 30 minutes Music: Any techno (130 bpm or above) Show: Both you and your controller in action. No shortcuts! With exam season upon us, it's the perfect excuse to dance the stress away. Can't wait to see you all light up the dance floor! ???? Cheers! ~ @islamfarihaa_ Poster graphics by @anyaaameen . . . . . . . . . . #rave #techno #edm #community #psytrance",ams.rave.club
https://www.instagram.com/p/CyroaarJpgI/,https://www.instagram.com/ams.rave.club,2023-10-22T00:58:35.000Z,,"Happy Saturday, ravers! ?? We’re thrilled to unveil ‘Chaos’ - our FIRST ams rave club workshop where hardcore techno meets pure liberation. Escape the midterm stress and embrace the chaos by letting loose in a frenzy of sound and movement. ?? Location: 2601 Performance Theatre (Inside the AMS Nest Egg) ?? Save the date: October 26th, 2023 ? The Journey : 8pm-10pm Though our workshops are typically members only, our first one is free for all so feel free to bring your friends and let’s have a banger. We are eager for our potential ravers to witness the spark of the community. You can find the RSVP form in our bio to sign up. Can’t wait to see everyone! Poster graphics by @anyaaameen and @islamfarihaa_ . . . . . . . . . #techno #rave #workshop #amsraveclub #vancouverrave #techhouse #psytrance #festival #musicfestival #groove",ams.rave.club
https://www.instagram.com/p/CyPXog6Rxvt/,https://www.instagram.com/ams.rave.club,2023-10-11T01:30:18.000Z,,"We officially welcome our members and we're absolutely thrilled to have you ravers on board. If you have completed the necessary formalities and fees, we strongly encourage you to submit your membership requests through our dedicated CampusBase page. By doing so, you'll stay in the loop regarding our exciting upcoming events, raves, workshops, and so much more. Detailed instructions can be found in the following section of this post and by following the links in our bio. Stay plugged into our social media channels, as the countdown has begun for our first rave workshop. Make sure your dancing shoes are ready and your energy is at its peak. It's time to elevate your rave game to new heights and groove like never before! ~ @islamfarihaa_ ???????? ???? ?????? ?????????? Poster graphics by @anyaaameen and @islamfarihaa_ . . . . . . . . #vancouverrave #plur #rave #techno #community #edm #ubcstudentlife #ubc #vancouverravecommunity #euphoria #laser",ams.rave.club
https://www.instagram.com/p/Cxruso3LzMU/,https://www.instagram.com/ams.rave.club,2023-09-27T05:19:10.000Z,,Hello Ravers! We are super excited to sit at the booth in person with live dj experience. Join us for UBC Club Day from September 27th to 29th at the lively plaza outside The Nest from 11am to 4pm. Get ready for a fun experience with exclusive club merchandise and thrilling surprises at our booth. Meet our passionate executives and dive into the club's vision and mission. Your voice matters in shaping the future of our rave community. Let's groove together towards a memorable journey! Poster graphics by @islamfarihaa_ #rave #clubday #ubc #ams #amaraveclub #techno #edm,ams.rave.club
https://www.instagram.com/p/CxOT63hvE_J/,https://www.instagram.com/ams.rave.club,2023-09-15T19:09:39.000Z,,"Tired of hearing Party in the USA at every UBC Party??? AMS Rave Club at UBC is here to turn up the volume and change the game! Get ready for an electrifying underground experience with our three annual mega raves and bi-weekly workshops where creativity knows no bounds. Join us to let professional underground artists and UBC’s rising DJ talent reshape your party playlists. Stay tuned for exciting updates and mark your calendar for September-27,28,29 to catch us on Club Day outside the Main Mall. Membership forms now open! Click the link in our bio to join the party. Poster graphics by @anyaaameen and @islamfarihaa_ ???????? ???? ?????? ?????????? #edm #techno #rave #ubc #afterhours #psytrance #techhouse #acidtechno #secretlondon #plur",ams.rave.club
https://www.instagram.com/p/C2GbceqP6Rk/,https://www.instagram.com/ams.sasc.ubc,2024-01-15T00:16:01.000Z,,"[RSVP link in bio] ""Men's Circle is back for Spring 2024! Take an hour out of your week to share stories related to a set of topics and learn from others' life experiences.  We'll crack open conversations about how masculinity shows up in our lives- from parties and sex to everyday communication and emotions. We'll also crack open several boxes of pizza ??",ams.sasc.ubc
https://www.instagram.com/p/C2BTyfNvIhi/,https://www.instagram.com/ams.sasc.ubc,2024-01-13T00:32:55.000Z,,"?? Welcome back to campus, we hope you all had a restful break! Here are the upcoming events we have planned from January to April: ?? January: In honour of Sexual Assault Awareness Month, with the theme: Healing Harm through Community, we will be holding several events centring this theme. ?? On January 17, we will be hosting a screening and discussion of “Women Talking,” a film by Sarah Polley, based on the book by Miriam Toews, from 4:30 to 7 pm. There will be light refreshments provided, as well as the presence of two support workers should you require a safe space to debrief anything that might come up during this event. RSVP via link in bio! ?? On January 23, Men’s Circle is starting up again with an info session @ the Gallery. There will be a separate post coming soon, stay tuned! If you’re interested in joining this semester, the RSVP form is in our bio. ?? On January 24, we will be facilitating a public Sexualized Violence 101 which provides foundational knowledge of sexual assault and consent and explores social, cultural, and institutional factors that facilitate sexualized violence. This event will take place from 4:30 to 6 pm in the NEST, room details will be emailed out closer to the date. RSVP via link in bio! ?? On January 31, we will be hosting a community resource fair in NEST 2311 which will highlight the various resources that are available to students as well as the surrounding community. More details coming soon! ?? February: In collaboration with the UBC Black Student Union, we will be hosting a panel event in honour of Black History Month, on February 13**. The discussion will be on Black masculinity within mental health, and navigating topics of community accountability. Stay tuned for a separate post coming soon! ?? March: Our yearly art show with the Hatch Art Gallery will take place in March, with the theme: Beyond Erasure: Celebrating Black Trans Stories. More information on the specific date will be released closer to March, and we hope to see you there! ?? April: Year Wrap-Up! This month will be focused on wrapping up our events and celebrating the end of the school year. :)",ams.sasc.ubc
https://www.instagram.com/p/Cz7Bg6EyLia/,https://www.instagram.com/ams.sasc.ubc,2023-11-21T20:55:00.000Z,,"?????? In light of the increasing anti-trans protests across Canada, the SASC in collaboration with the Black Student Union is launching ""Beyond Erasure: Celebrating Black Trans Stories"", an art exhibition hosted by the Hatch Art Gallery to highlight the perseverance and courage of Black trans communities. This exhibition seeks to honour the rich tapestry of experiences of being young, Black, and trans by featuring the artistic expressions of Black trans creators. Beyond Erasure celebrates the beauty and uniqueness of being black. We invite UBC community members (students & non-students alike) to submit proposals for artistic works that engage with Black trans history and identity. We are looking to showcase all forms of artistic expression be it poetry, painting, or a performance, artists of all mediums and experience levels are encouraged to apply. ????? The organizing committee of this exhibition will consider all submissions. Submissions are to be completed and sent via our form [https://forms.gle/nkSPGnwa1xJ9sCYaA] by January 5th, 2024. You can expect confirmation if your artwork will be in the exhibition by late January or early February. The exhibition itself will launch in March 2024 at The Hatch Art Gallery at the AMS Nest. ??",ams.sasc.ubc
https://www.instagram.com/p/C18KFHuPwbN/,https://www.instagram.com/ams.sasc.ubc,2024-01-11T00:31:52.000Z,,"?? In honour of Sexual Assault Support Month, join us for a screening and discussion of the movie Women Talking, with a focus on this year’s theme of Healing Through Community. ?? This event will take place on January 17th, between 4.30pm to 7pm, with the screening itself beginning at 4.45pm. Please arrive ten to fifteen minutes early to grab some light refreshments! ?? If you are interested in the discussion portion of this event, please join us at 6.35pm, with a five minute stretch/bathroom break right after the screening ends. There will be one to two support workers available throughout this event, should you require a safer space to debrief anything that may come up for you for the duration of this event. We encourage kind dialogue and communal care at this event, considering the themes explored in the film and in the following discussion. ?? We hope to see you there, link in bio to register! <3 ???",ams.sasc.ubc
https://www.instagram.com/p/C17frGavihp/,https://www.instagram.com/ubc.svpro,2024-01-10T18:21:19.000Z,,"When it comes to sexual and gender-based violence, we can all be a part of collective healing and change. Sexual and gender-based violence are not individual issues or “private” harms: they are pressing social issues that impact each of us. As the beliefs and structures upholding these forms of violence are deeply embedded in many of our social and cultural norms, histories, and policies, they require our collective efforts to dismantle. To make change that is truly transformative, we must address the systems which engender this violence at their core instead of focusing only on the individuals who act within them. Likewise, we must resist seeing healing from these harms as an exclusively individual task – one where people who experience violence are pressured into prescribed, often inaccessible routes for healing like therapy or reporting and blamed if these aren’t helpful to them. Instead, we must work together to understand the systemic nature of harm and reimagine healing collectively. Everyone who experiences harm deserves to choose what healing and justice look like to them. While we must center the needs of the person who experienced the harm directly, all those who have been impacted deserve healing as well, including those who know and care about people who have caused, witnessed, or experienced harm. This requires us to work collectively to ensure that existing routes to healing are made accessible, while spaces for communal care and new visions of healing and justice are equally cultivated. Though experiencing or being impacted by violence can feel profoundly isolating, we are not alone. As communities and individuals, we can be healed in the acts of both building and accessing communal networks of support, acting in solidarity to challenge the cultural myths and structures that uphold violence, and fostering an ethic of accountability in our relationships, communities, and institutions. Join the @ams.sasc.ubc and UBC SVPRO for Sexual Assault Awareness Month (SAAM) as we dedicate this year to healing harm through community.",ubc.svpro
https://www.instagram.com/p/C0U9t-OPD75/,https://www.instagram.com/ams.sasc.ubc,2023-12-01T22:42:05.000Z,,"Welcome to our BIPOC Community Care Circle ? A space for Black, Indigenous, and/or People of Colour to gather within the community and discuss their experiences with one another ?? Topics such as mental health, institutional harm, and pleasure activism will all be discussed ?? Our goals for this Community Circle are to offer an accepting outlet to speak on racialized experiences, providing a space of mutual relation and discussion, and possibly offer a step in healing for the injustices we have and continue to face. Make new friends, bring your own friends, and foster a community of care! ???????? We're meeting every other Wednesday in 2024, from 5-7pm and it will start on January 24th! To register, please email, call, or visit our office ????",ams.sasc.ubc
https://www.instagram.com/p/Cz9jINeScuL/,https://www.instagram.com/ams.sasc.ubc,2023-11-22T20:27:12.000Z,,"The SASC will still be available during the holiday season -- please be aware of our hours. We will be available from December 18th to January 7th for phone and virtual supports only, from the hours of 11am to 7pm. Good luck with upcoming finals! - SASC team xox! ??",ams.sasc.ubc
https://www.instagram.com/p/CzrfcUgSD-r/,https://www.instagram.com/ams.sasc.ubc,2023-11-15T20:08:40.000Z,,"?? Hours Update! ?? On December 2nd and 5th, the SASC will be closing early at 5pm :) ?? - December 2nd: 11am to 5pm. - December 5th: 9am to 5pm. We hope everyone has been staying warm as the days get colder! ???? > xox SASC Squad ??<3",ams.sasc.ubc
https://www.instagram.com/p/CyUpDtlrjaA/,https://www.instagram.com/ams.sasc.ubc,2023-10-13T02:39:40.000Z,,how to use a condom <3!!,ams.sasc.ubc
https://www.instagram.com/p/CyRk8N1yvQI/,https://www.instagram.com/ams.sasc.ubc,2023-10-11T22:05:04.000Z,,"Hi everyone! ? Unfortunately, we’ve had to cancel BIPOC Community of Care Circle for this semester but stay tuned as we will be offering it again! ??",ams.sasc.ubc
https://www.instagram.com/p/CyXmZ8ZulkN/,https://www.instagram.com/ams_signs_at_ubc,2023-10-14T06:13:18.000Z,,"??CALLING ALL ASL ENTHUSIASTS?? Thank you so much for everyone’s patience as we get things settled this term. We’re so excited to announce that WEEKLY LESSONS ARE BACK!!! Our first lesson will be happening this Monday OCTOBER 16 at 6:30pm PST with our returning instructor Thurga! Zoom links will be sent out to all AMS Signs members so don’t forget to sign up for membership through our link tree. Lessons will occur on Oct 16, 23, 30, Nov 6, 20, and 27. No experience is necessary. We can’t wait to see you there!",ams_signs_at_ubc
https://www.instagram.com/p/Cxrw7KlrW8D/,https://www.instagram.com/ams_signs_at_ubc,2023-09-27T05:38:38.000Z,,??COME FIND US AT THE CLUBS FAIR?? Hey ASL enthusiasts! Catch us at this year's Clubs Fair. We'll be outside the Nest in Section B at booth B-62 ?11AM-2PM on Wednesday ?11AM-4PM on Friday Ask us about... ?membership ?signing lessons ?our club ...and more! See you all there!??,ams_signs_at_ubc
https://www.instagram.com/p/CxgXJPuvRbD/,https://www.instagram.com/ams_signs_at_ubc,2023-09-22T19:21:43.000Z,,"Hi ASL enthusiasts! Have you missed us? Because we've missed you! We're so excited to announce that we'll be boothing for the upcoming Club's Fair! If you have any questions or want to show your support, come visit us at the Club's Fair from September 27-29. More info about signing lessons and specific boothing times to come. Until then, warm up those hands to start practicing!",ams_signs_at_ubc
https://www.instagram.com/p/CrEh8lsvlNQ/,https://www.instagram.com/ams_signs_at_ubc,2023-04-15T20:49:01.000Z,,"??HAPPY END OF TERM?? Hi ASL enthusiasts! We’ve just wrapped up our last lesson of the term this week and want to express our gratitude to our members and everyone who expressed interest in our club! Certificates of attendance will be sent out in early May. We hope everyone’s had a great term and wish them good luck on their finals! Weekly signing lessons will return in the fall with more info to come. Until then, keep on signing!",ams_signs_at_ubc
https://www.instagram.com/p/CqtrKoZP2Vp/,https://www.instagram.com/ams_signs_at_ubc,2023-04-06T23:47:02.000Z,,??CALLING ALL ASL ENTHUSIASTS ?? Come join us for our annual general meeting (AGM)! ?? When: Wednesday April 12 7:30-8:00PM ??Where: on Zoom after our ASL weekly lesson ?Why: To vote for next year’s execs and policies and to help keep our club running! (Also for the chance to win a $15 gift card!) Interested in an exec position? Everyone is welcome to apply regardless of experience. Make a pitch at our AGM for the chance to be elected. See you there!,ams_signs_at_ubc
https://www.instagram.com/p/CooTyGOLWcb/,https://www.instagram.com/ams_signs_at_ubc,2023-02-14T04:43:43.000Z,,??CALLING ALL ASL ENTHUSIASTS?? Thank you so much for everyone’s patience these past few weeks. We’re so excited to announce that WEEKLY LESSONS ARE BACK!!! Our first lesson will be happening this Wednesday February 15 at 6:30pm PST with our new instructor Thurga! Zoom links will be sent out to all AMS Signs members so don’t forget to sign up for membership through our link tree. No experience is necessary for these lessons. We can’t wait to see you there!,ams_signs_at_ubc
https://www.instagram.com/p/Cnn9cUyOize/,https://www.instagram.com/ams_signs_at_ubc,2023-01-20T04:57:07.000Z,,"Happy New year ASL enthusiasts! We hope everyone had a safe and relaxing break. Our club is currently in a transition state as we search for a new instructor. We will keep you all updated as soon as details are confirmed, so keep an eye out on your email and our socials. Please reach out if you have any questions! If lesson times for this term don’t work out, we will issue refunds to members who paid. Thanks again for everyone’s understanding ??",ams_signs_at_ubc
https://www.instagram.com/p/Ck94ofrLx__/,https://www.instagram.com/ams_signs_at_ubc,2022-11-15T03:44:12.000Z,,Hey ASL enthusiasts! We’re excited to present to you our first event of the term! Come join us in person with our instructor Renu as we play games and practice our ASL together. Snacks will be provided but you’re welcome to bring your own as well. ??LIFE 2202 (Life Building) ??Wednesday Nov 23 from 5-6:15PM ?? this event is FREE and open to EVERYONE We can’t wait for you to join us!,ams_signs_at_ubc
